label,sentence,surprisal
VerbDirectObjectAgreement_110_spa_eng_ungrammatical,El mirador tiene binocular disponible.,20.277206420898438
VerbDirectObjectAgreement_111_spa_eng_ungrammatical,La joyería tiene watch en la vitrina.,30.94295883178711
VerbDirectObjectAgreement_112_spa_eng_ungrammatical,La bandeja tiene bracelet junto al espejo.,29.777694702148438
VerbDirectObjectAgreement_113_spa_eng_ungrammatical,La caja tiene earring emparejado.,22.392040252685547
VerbDirectObjectAgreement_114_spa_eng_ungrammatical,El estuche tiene coin antigua.,50.741859436035156
VerbDirectObjectAgreement_115_spa_eng_ungrammatical,El álbum tiene stamp raro.,43.527252197265625
VerbDirectObjectAgreement_116_spa_eng_ungrammatical,La mesa tiene postcard apilada.,35.37384796142578
VerbDirectObjectAgreement_117_spa_eng_ungrammatical,La nevera tiene magnet decorativo.,28.16766357421875
VerbDirectObjectAgreement_118_spa_eng_ungrammatical,El llavero tiene key nueva.,30.83887481689453
VerbDirectObjectAgreement_119_spa_eng_ungrammatical,La estación tiene charger libre.,24.848312377929688
VerbDirectObjectAgreement_120_spa_eng_ungrammatical,La mesa tiene cable suelto.,18.76693344116211
VerbDirectObjectAgreement_121_spa_eng_ungrammatical,La caja tiene adapter variado.,33.87271499633789
VerbDirectObjectAgreement_122_spa_eng_ungrammatical,El taller tiene plug de repuesto.,35.77027130126953
VerbDirectObjectAgreement_123_spa_eng_ungrammatical,El armario tiene filter de aire.,18.14461898803711
VerbDirectObjectAgreement_124_spa_eng_ungrammatical,La caja tiene bulb de repuesto.,22.14194107055664
VerbDirectObjectAgreement_125_spa_eng_ungrammatical,La caja tiene battery alcalina.,23.84609603881836
VerbDirectObjectAgreement_126_spa_eng_ungrammatical,La sala tiene remote para la TV.,18.678226470947266
VerbDirectObjectAgreement_127_spa_eng_ungrammatical,La mesa tiene controller de juegos.,27.608787536621094
VerbDirectObjectAgreement_128_spa_eng_ungrammatical,El estante tiene headphone colgando.,22.962730407714844
VerbDirectObjectAgreement_129_spa_eng_ungrammatical,El escenario tiene microphone listo.,38.31797409057617
VerbDirectObjectAgreement_130_spa_eng_ungrammatical,La sala tiene speaker instalado.,22.85991668701172
VerbDirectObjectAgreement_131_spa_eng_ungrammatical,La sala tiene projector para la presentación.,23.901535034179688
VerbDirectObjectAgreement_132_spa_eng_ungrammatical,El auditorio tiene screen desplegada.,39.65815734863281
VerbDirectObjectAgreement_133_spa_eng_ungrammatical,La oficina tiene monitor en cada puesto.,21.119251251220703
VerbDirectObjectAgreement_134_spa_eng_ungrammatical,La mesa tiene keyboard inalámbrico.,24.544010162353516
VerbDirectObjectAgreement_135_spa_eng_ungrammatical,La estación tiene mouse de repuesto.,44.627681732177734
VerbDirectObjectAgreement_136_spa_eng_ungrammatical,La sala tiene printer disponible.,31.47113800048828
VerbDirectObjectAgreement_137_spa_eng_ungrammatical,El despacho tiene scanner en la mesa.,30.505863189697266
VerbDirectObjectAgreement_138_spa_eng_ungrammatical,El archivador tiene folder por año.,35.251991271972656
VerbDirectObjectAgreement_139_spa_eng_ungrammatical,La mochila tiene notebook para la clase.,32.57447814941406
VerbDirectObjectAgreement_140_spa_eng_ungrammatical,El estuche tiene pen de color.,28.39133071899414
VerbDirectObjectAgreement_141_spa_eng_ungrammatical,La caja tiene pencil afilado.,19.446426391601562
VerbDirectObjectAgreement_142_spa_eng_ungrammatical,El cajón tiene eraser de repuesto.,38.36537170410156
VerbDirectObjectAgreement_143_spa_eng_ungrammatical,La mesa tiene marker para la pizarra.,23.410396575927734
VerbDirectObjectAgreement_144_spa_eng_ungrammatical,El estuche tiene highlighter brillante.,26.814708709716797
VerbDirectObjectAgreement_145_spa_eng_ungrammatical,La oficina tiene stapler en el mostrador.,24.96292495727539
VerbDirectObjectAgreement_146_spa_eng_ungrammatical,El cajón tiene staple en un bote.,37.11310577392578
VerbDirectObjectAgreement_147_spa_eng_ungrammatical,La bandeja tiene clip metálico.,24.996532440185547
VerbDirectObjectAgreement_148_spa_eng_ungrammatical,El escritorio tiene folder urgente.,38.44444274902344
VerbDirectObjectAgreement_149_spa_eng_ungrammatical,La mesa tiene document para revisar.,34.35862350463867
VerbDirectObjectAgreement_150_spa_eng_ungrammatical,La sala tiene report impreso para la reunión.,39.58574295043945
VerbDirectObjectAgreement_151_spa_eng_ungrammatical,El garaje tiene ladder apoyada contra la pared.,40.218448638916016
VerbDirectObjectAgreement_152_spa_eng_ungrammatical,El taller tiene helmet sobre la mesa.,31.085575103759766
VerbDirectObjectAgreement_153_spa_eng_ungrammatical,El perchero tiene glove colgado junto a la puerta.,30.765567779541016
VerbDirectObjectAgreement_154_spa_eng_ungrammatical,El zapatero tiene boot alineada en la estantería.,36.204315185546875
VerbDirectObjectAgreement_155_spa_eng_ungrammatical,La entrada tiene sandal dejada junto al felpudo.,69.883056640625
VerbDirectObjectAgreement_156_spa_eng_ungrammatical,La habitación tiene slipper junto a la cama.,31.507518768310547
VerbDirectObjectAgreement_157_spa_eng_ungrammatical,El perchero tiene scarf colgado.,33.29177474975586
VerbDirectObjectAgreement_158_spa_eng_ungrammatical,La entrada tiene umbrella apoyada en el rincón.,16.69995880126953
VerbDirectObjectAgreement_159_spa_eng_ungrammatical,La mesita tiene glass sobre el libro.,39.7982292175293
VerbDirectObjectAgreement_160_spa_eng_ungrammatical,El mirador tiene binocular disponible para los visitantes.,11.559921264648438
VerbDirectObjectAgreement_161_spa_eng_ungrammatical,La joyería tiene watch en la vitrina.,30.942943572998047
VerbDirectObjectAgreement_162_spa_eng_ungrammatical,La bandeja tiene bracelet junto al espejo.,29.77768325805664
VerbDirectObjectAgreement_163_spa_eng_ungrammatical,El joyero tiene earring emparejado.,33.04267120361328
VerbDirectObjectAgreement_164_spa_eng_ungrammatical,El estuche tiene coin antigua.,50.74186706542969
VerbDirectObjectAgreement_165_spa_eng_ungrammatical,El álbum tiene stamp raro.,43.527252197265625
VerbDirectObjectAgreement_166_spa_eng_ungrammatical,La mesa tiene postcard apilada.,35.373878479003906
VerbDirectObjectAgreement_167_spa_eng_ungrammatical,La nevera tiene magnet decorativo.,28.167678833007812
VerbDirectObjectAgreement_168_spa_eng_ungrammatical,El llavero tiene key nueva.,30.838871002197266
VerbDirectObjectAgreement_169_spa_eng_ungrammatical,La estación tiene charger disponible.,22.15313720703125
VerbDirectObjectAgreement_170_spa_eng_ungrammatical,La mesa tiene cable enredado.,24.803974151611328
VerbDirectObjectAgreement_171_spa_eng_ungrammatical,La caja tiene adapter variado.,33.87276077270508
VerbDirectObjectAgreement_172_spa_eng_ungrammatical,El taller tiene plug de repuesto.,35.7702522277832
VerbDirectObjectAgreement_173_spa_eng_ungrammatical,El armario tiene filter de aire.,18.144615173339844
VerbDirectObjectAgreement_174_spa_eng_ungrammatical,La caja tiene bulb de repuesto.,22.141918182373047
VerbDirectObjectAgreement_175_spa_eng_ungrammatical,El cajón tiene battery alcalina.,34.342308044433594
VerbDirectObjectAgreement_176_spa_eng_ungrammatical,La sala tiene remote sobre la mesa.,32.046966552734375
VerbDirectObjectAgreement_177_spa_eng_ungrammatical,La mesa tiene controller de juegos.,27.608802795410156
VerbDirectObjectAgreement_178_spa_eng_ungrammatical,El estante tiene headphone colgando.,22.96274185180664
VerbDirectObjectAgreement_179_spa_eng_ungrammatical,El escenario tiene microphone listo.,38.317955017089844
VerbDirectObjectAgreement_180_spa_eng_ungrammatical,La sala tiene speaker instalado.,22.85991668701172
VerbDirectObjectAgreement_181_spa_eng_ungrammatical,La sala tiene projector para la presentación.,23.90151596069336
VerbDirectObjectAgreement_182_spa_eng_ungrammatical,El auditorio tiene screen desplegada.,39.65815353393555
VerbDirectObjectAgreement_183_spa_eng_ungrammatical,La oficina tiene monitor en cada puesto.,21.119243621826172
VerbDirectObjectAgreement_184_spa_eng_ungrammatical,La mesa tiene keyboard inalámbrico.,24.543983459472656
VerbDirectObjectAgreement_185_spa_eng_ungrammatical,La estación tiene mouse de repuesto.,44.62771987915039
VerbDirectObjectAgreement_186_spa_eng_ungrammatical,La sala tiene printer disponible.,31.47113800048828
VerbDirectObjectAgreement_187_spa_eng_ungrammatical,El despacho tiene scanner en la mesa.,30.505863189697266
VerbDirectObjectAgreement_188_spa_eng_ungrammatical,El archivador tiene folder etiquetado.,48.980552673339844
VerbDirectObjectAgreement_189_spa_eng_ungrammatical,La mochila tiene notebook para la clase.,32.57447814941406
VerbDirectObjectAgreement_190_spa_eng_ungrammatical,El estuche tiene pen de color.,28.391326904296875
VerbDirectObjectAgreement_191_spa_eng_ungrammatical,La caja tiene pencil afilado.,19.446449279785156
VerbDirectObjectAgreement_192_spa_eng_ungrammatical,El cajón tiene eraser de repuesto.,38.36538314819336
VerbDirectObjectAgreement_193_spa_eng_ungrammatical,La mesa tiene marker para la pizarra.,23.410396575927734
VerbDirectObjectAgreement_194_spa_eng_ungrammatical,El estuche tiene highlighter brillante.,26.814701080322266
VerbDirectObjectAgreement_195_spa_eng_ungrammatical,La oficina tiene stapler en el mostrador.,24.962921142578125
VerbDirectObjectAgreement_196_spa_eng_ungrammatical,El cajón tiene staple en un bote.,37.11310577392578
VerbDirectObjectAgreement_197_spa_eng_ungrammatical,La bandeja tiene clip metálico.,24.99654769897461
VerbDirectObjectAgreement_198_spa_eng_ungrammatical,La mesa tiene document para revisar.,34.3586311340332
VerbDirectObjectAgreement_199_spa_eng_ungrammatical,La sala tiene report impreso para la reunión.,39.58573532104492
VerbDirectObjectAgreement_200_spa_eng_ungrammatical,El mostrador tiene invoice pendiente.,36.40902328491211
SubjectVerbAgreement_1_spa_eng_ungrammatical,El altar have velas encendidas en cada esquina.,25.839462280273438
SubjectVerbAgreement_2_spa_eng_ungrammatical,El busto have a plaque with the artist's name.,35.656394958496094
SubjectVerbAgreement_3_spa_eng_ungrammatical,El retrato have faded colors along the frame.,49.94599914550781
SubjectVerbAgreement_4_spa_eng_ungrammatical,El mural have floral motifs across the wall.,45.95726013183594
SubjectVerbAgreement_5_spa_eng_ungrammatical,El relieve have carved details along the edge.,39.8327751159668
SubjectVerbAgreement_6_spa_eng_ungrammatical,El modelo have removable parts in the structure.,53.58120346069336
SubjectVerbAgreement_7_spa_eng_ungrammatical,El tótem have carved symbols on the wooden shaft.,49.30330276489258
SubjectVerbAgreement_8_spa_eng_ungrammatical,El pedestal have a metal nameplate at the base.,45.73733139038086
SubjectVerbAgreement_9_spa_eng_ungrammatical,El mosaico have loose tiles in the lower corner.,46.35037612915039
SubjectVerbAgreement_10_spa_eng_ungrammatical,El maniquí have clothes arranged carefully on it.,71.10258483886719
SubjectVerbAgreement_11_spa_eng_ungrammatical,El monumento have a polished stone base and plaque.,56.224525451660156
SubjectVerbAgreement_12_spa_eng_ungrammatical,El panel have metal inlays along the surface.,46.1213493347168
SubjectVerbAgreement_13_spa_eng_ungrammatical,El objeto have inscriptions on the back side.,46.32981491088867
SubjectVerbAgreement_14_spa_eng_ungrammatical,El adorno have delicate filigree around the edges.,56.414024353027344
SubjectVerbAgreement_15_spa_eng_ungrammatical,El ítem have an inventory tag attached to it.,54.78927993774414
SubjectVerbAgreement_16_spa_eng_ungrammatical,El cuadro have visible brushstrokes in the center.,68.80194854736328
SubjectVerbAgreement_17_spa_eng_ungrammatical,El lienzo have layered coats of color across the surface.,53.596534729003906
SubjectVerbAgreement_18_spa_eng_ungrammatical,El óleo have cracked varnish near the edges.,54.709205627441406
SubjectVerbAgreement_19_spa_eng_ungrammatical,El bronce have green patina in several areas.,46.27660369873047
SubjectVerbAgreement_20_spa_eng_ungrammatical,El altar have wax residue around the candles.,48.019290924072266
SubjectVerbAgreement_21_spa_eng_ungrammatical,El faro have water splashes at the base of the structure.,44.09766387939453
SubjectVerbAgreement_22_spa_eng_ungrammatical,El obelisco have a reinforced metal base for stability.,29.309661865234375
SubjectVerbAgreement_23_spa_eng_ungrammatical,El monolito have weathering marks on the exposed faces.,45.93052291870117
SubjectVerbAgreement_24_spa_eng_ungrammatical,El coloso have an imposing scale in the public square.,44.309852600097656
SubjectVerbAgreement_25_spa_eng_ungrammatical,El templo have classical columns at the entrance.,44.4158821105957
SubjectVerbAgreement_26_spa_eng_ungrammatical,El relicario have engraved names on the inner lid.,60.39105224609375
SubjectVerbAgreement_27_spa_eng_ungrammatical,El vaso have a crazed glaze near the base.,55.205162048339844
SubjectVerbAgreement_28_spa_eng_ungrammatical,El jarrón have painted motifs around the neck.,62.96525955200195
SubjectVerbAgreement_29_spa_eng_ungrammatical,El reloj have a cracked glass over the dial.,46.312538146972656
SubjectVerbAgreement_30_spa_eng_ungrammatical,El estandarte have embroidered symbols along the fabric.,60.97571563720703
SubjectVerbAgreement_31_spa_eng_ungrammatical,El capitel have carved acanthus leaves on the top.,51.1132698059082
SubjectVerbAgreement_32_spa_eng_ungrammatical,El friso have narrative scenes carved in stone.,50.08567810058594
SubjectVerbAgreement_33_spa_eng_ungrammatical,El pilar have paint marks near the base.,67.18061828613281
SubjectVerbAgreement_34_spa_eng_ungrammatical,El pórtico have decorative moldings along the arch.,37.7702522277832
SubjectVerbAgreement_35_spa_eng_ungrammatical,El templete have small sculptures on each corner.,44.23657989501953
SubjectVerbAgreement_36_spa_eng_ungrammatical,El sarcófago have inscriptions carved on the lid.,41.29951477050781
SubjectVerbAgreement_37_spa_eng_ungrammatical,El mausoleo have a reinforced foundation beneath it.,26.636459350585938
SubjectVerbAgreement_38_spa_eng_ungrammatical,El nicho have a small statue placed inside.,34.043724060058594
SubjectVerbAgreement_39_spa_eng_ungrammatical,El arco have carved keystones at the apex.,57.090179443359375
SubjectVerbAgreement_40_spa_eng_ungrammatical,El dintel have weathered inscriptions above the doorway.,65.61273193359375
SubjectVerbAgreement_41_spa_eng_ungrammatical,El basamento have reinforcement bolts visible on the side.,49.91304397583008
SubjectVerbAgreement_42_spa_eng_ungrammatical,El zócalo have a carved plinth with decorative motifs.,56.39110565185547
SubjectVerbAgreement_43_spa_eng_ungrammatical,El sagrario have a gilded door with tiny hinges.,51.399810791015625
SubjectVerbAgreement_44_spa_eng_ungrammatical,El retablo have painted panels depicting saints.,62.784332275390625
SubjectVerbAgreement_45_spa_eng_ungrammatical,El púlpito have carved reliefs along the sides.,42.03752899169922
SubjectVerbAgreement_46_spa_eng_ungrammatical,El coro have wooden stalls arranged in a semicircle.,46.84208679199219
SubjectVerbAgreement_47_spa_eng_ungrammatical,El órgano have polished pipes shining in the light.,60.28271484375
SubjectVerbAgreement_48_spa_eng_ungrammatical,El vitral have colored panes forming a scene.,63.92764663696289
SubjectVerbAgreement_49_spa_eng_ungrammatical,El banco have carved armrests on each side.,38.368125915527344
SubjectVerbAgreement_50_spa_eng_ungrammatical,El farol have glass panels and a metal frame.,43.0394287109375
SubjectVerbAgreement_51_spa_eng_ungrammatical,El campanario have bells mounted on wooden beams.,35.026634216308594
SubjectVerbAgreement_52_spa_eng_ungrammatical,El arco have dovelas talladas en la clave.,57.52134704589844
SubjectVerbAgreement_53_spa_eng_ungrammatical,El dintel have inscripciones erosionadas sobre la puerta.,66.35691833496094
SubjectVerbAgreement_54_spa_eng_ungrammatical,El basamento have pernos de anclaje visibles en el lateral.,52.94304656982422
SubjectVerbAgreement_55_spa_eng_ungrammatical,El zócalo have relieves geométricos en la superficie.,34.21295928955078
SubjectVerbAgreement_56_spa_eng_ungrammatical,El sagrario have una puerta dorada con bisagras pequeñas.,52.29035186767578
SubjectVerbAgreement_57_spa_eng_ungrammatical,El retablo have paneles pintados que representan santos.,34.885868072509766
SubjectVerbAgreement_58_spa_eng_ungrammatical,El púlpito have relieves tallados a ambos lados.,28.034950256347656
SubjectVerbAgreement_59_spa_eng_ungrammatical,El coro have bancos de madera dispuestos en semicírculo.,48.191829681396484
SubjectVerbAgreement_60_spa_eng_ungrammatical,El órgano have tubos pulidos que reflejan la luz.,42.69112777709961
SubjectVerbAgreement_61_spa_eng_ungrammatical,El vitral have paneles coloreados que forman una escena.,41.76395797729492
SubjectVerbAgreement_62_spa_eng_ungrammatical,El banco have reposabrazos tallados en los extremos.,47.58135223388672
SubjectVerbAgreement_63_spa_eng_ungrammatical,El farol have cristales y una estructura metálica.,27.606525421142578
SubjectVerbAgreement_64_spa_eng_ungrammatical,El campanario have campanas montadas sobre vigas de madera.,26.138107299804688
SubjectVerbAgreement_65_spa_eng_ungrammatical,El badajo have marcas de uso en la superficie metálica.,51.551902770996094
SubjectVerbAgreement_66_spa_eng_ungrammatical,El atrio have mosaicos en el suelo junto a la entrada.,35.65348434448242
SubjectVerbAgreement_67_spa_eng_ungrammatical,El pilar have grietas finas cerca de la base.,42.08375930786133
SubjectVerbAgreement_68_spa_eng_ungrammatical,El capitel have hojas de acanto talladas en la parte superior.,44.2940788269043
SubjectVerbAgreement_69_spa_eng_ungrammatical,El friso have escenas narrativas esculpidas en piedra.,46.85893249511719
SubjectVerbAgreement_70_spa_eng_ungrammatical,El pórtico have molduras decorativas a lo largo del arco.,32.852317810058594
SubjectVerbAgreement_71_spa_eng_ungrammatical,El templete have esculturas pequeñas en cada esquina.,35.842567443847656
SubjectVerbAgreement_72_spa_eng_ungrammatical,El sarcófago have inscripciones grabadas en la tapa.,27.93475341796875
SubjectVerbAgreement_73_spa_eng_ungrammatical,El mausoleo have cimientos reforzados bajo la estructura.,28.306110382080078
SubjectVerbAgreement_74_spa_eng_ungrammatical,El nicho have una estatua pequeña colocada en su interior.,34.873600006103516
SubjectVerbAgreement_75_spa_eng_ungrammatical,El arco have dovelas talladas que forman la curva.,64.35205078125
SubjectVerbAgreement_76_spa_eng_ungrammatical,El dintel have inscripciones desgastadas sobre la entrada.,55.50569152832031
SubjectVerbAgreement_77_spa_eng_ungrammatical,El frontón have esculturas en el remate del edificio.,44.58061218261719
SubjectVerbAgreement_78_spa_eng_ungrammatical,El alero have molduras y gárgolas en los extremos.,39.26591491699219
SubjectVerbAgreement_79_spa_eng_ungrammatical,El tejadillo have tejas rotas en la parte superior.,59.20575714111328
SubjectVerbAgreement_80_spa_eng_ungrammatical,El mirador have barandillas de hierro alrededor.,38.640743255615234
SubjectVerbAgreement_81_spa_eng_ungrammatical,El quiosco have paneles decorativos en las paredes.,23.415584564208984
SubjectVerbAgreement_82_spa_eng_ungrammatical,El templete have mosaicos en el suelo interior.,40.683902740478516
SubjectVerbAgreement_83_spa_eng_ungrammatical,El cenotafio have una inscripción conmemorativa en la cara frontal.,45.50092697143555
SubjectVerbAgreement_84_spa_eng_ungrammatical,El obelisco have una base reforzada con placas metálicas.,22.269947052001953
SubjectVerbAgreement_85_spa_eng_ungrammatical,El monolito have marcas de erosión en las caras expuestas.,36.02228927612305
SubjectVerbAgreement_86_spa_eng_ungrammatical,El coloso have una escala imponente en la plaza central.,43.98319625854492
SubjectVerbAgreement_87_spa_eng_ungrammatical,El templo have columnas clásicas en la entrada principal.,42.396629333496094
SubjectVerbAgreement_88_spa_eng_ungrammatical,El relicario have nombres grabados en la tapa interior.,59.30488586425781
SubjectVerbAgreement_89_spa_eng_ungrammatical,El vaso have esmalte craquelado cerca de la base.,50.50716781616211
SubjectVerbAgreement_90_spa_eng_ungrammatical,El jarrón have motivos pintados alrededor del cuello.,42.277069091796875
SubjectVerbAgreement_91_spa_eng_ungrammatical,El reloj have cristal agrietado sobre la esfera.,49.67229461669922
SubjectVerbAgreement_92_spa_eng_ungrammatical,El estandarte have símbolos bordados en la tela.,35.01791763305664
SubjectVerbAgreement_93_spa_eng_ungrammatical,El capitel have motivos vegetales tallados en la parte superior.,43.24675369262695
SubjectVerbAgreement_94_spa_eng_ungrammatical,El friso have escenas talladas que narran una historia.,43.82147979736328
SubjectVerbAgreement_95_spa_eng_ungrammatical,El pilar have manchas de pintura cerca de la base.,42.79587173461914
SubjectVerbAgreement_96_spa_eng_ungrammatical,El pórtico have molduras ornamentales en el arco central.,31.502838134765625
SubjectVerbAgreement_97_spa_eng_ungrammatical,El templete have esculturas en miniatura en las esquinas.,35.77617263793945
SubjectVerbAgreement_98_spa_eng_ungrammatical,El sarcófago have inscripciones funerarias en los laterales.,21.676807403564453
SubjectVerbAgreement_99_spa_eng_ungrammatical,El mausoleo have una base de piedra reforzada.,20.109851837158203
SubjectVerbAgreement_100_spa_eng_ungrammatical,El nicho have una figura colocada en su interior.,35.989845275878906
SubjectVerbAgreement_101_spa_eng_ungrammatical,El arco have dovelas decorativas en la curva superior.,66.37278747558594
SubjectVerbAgreement_102_spa_eng_ungrammatical,El libro have páginas dobladas en la esquina.,34.0304069519043
SubjectVerbAgreement_103_spa_eng_ungrammatical,El mapa have rutas marcadas con tinta roja.,33.747833251953125
SubjectVerbAgreement_104_spa_eng_ungrammatical,El sello have una imagen grabada en el centro.,31.651607513427734
SubjectVerbAgreement_105_spa_eng_ungrammatical,El sello_marca have el logo impreso en la cara.,41.21574020385742
SubjectVerbAgreement_106_spa_eng_ungrammatical,El cuadro have un marco dorado alrededor.,33.216312408447266
SubjectVerbAgreement_107_spa_eng_ungrammatical,El lienzo have capas de imprimación visibles.,31.059322357177734
SubjectVerbAgreement_108_spa_eng_ungrammatical,El óleo have craquelado en la superficie.,33.9360237121582
SubjectVerbAgreement_109_spa_eng_ungrammatical,El bronce have manchas verdosas por la pátina.,55.29471969604492
SubjectVerbAgreement_110_spa_eng_ungrammatical,El mármol have vetas oscuras en la base.,64.248046875
SubjectVerbAgreement_111_spa_eng_ungrammatical,El pedestal have una placa con la fecha de inauguración.,25.572643280029297
SubjectVerbAgreement_112_spa_eng_ungrammatical,El mosaico have teselas faltantes en el borde.,65.99105072021484
SubjectVerbAgreement_113_spa_eng_ungrammatical,El relieve have sombras profundas entre las figuras.,37.640933990478516
SubjectVerbAgreement_114_spa_eng_ungrammatical,El friso have escenas talladas en secuencia.,56.17072677612305
SubjectVerbAgreement_115_spa_eng_ungrammatical,El capitel have hojas talladas en la parte superior.,29.96966552734375
SubjectVerbAgreement_116_spa_eng_ungrammatical,El pilar have grietas finas cerca de la base.,42.08375930786133
SubjectVerbAgreement_117_spa_eng_ungrammatical,El arco have dovelas decorativas en la curva.,70.466796875
SubjectVerbAgreement_118_spa_eng_ungrammatical,El dintel have inscripciones erosionadas sobre la puerta.,66.35691833496094
SubjectVerbAgreement_119_spa_eng_ungrammatical,El frontón have esculturas en el remate del edificio.,44.58061218261719
SubjectVerbAgreement_120_spa_eng_ungrammatical,El alero have molduras talladas en los extremos.,38.30721664428711
SubjectVerbAgreement_121_spa_eng_ungrammatical,El tejado have tejas rotas en la parte superior.,49.29703903198242
SubjectVerbAgreement_122_spa_eng_ungrammatical,El mirador have barandillas de hierro alrededor.,38.640743255615234
SubjectVerbAgreement_123_spa_eng_ungrammatical,El quiosco have paneles decorativos en las paredes.,23.415584564208984
SubjectVerbAgreement_124_spa_eng_ungrammatical,El cenotafio have una inscripción conmemorativa en la cara frontal.,45.50092697143555
SubjectVerbAgreement_125_spa_eng_ungrammatical,El obelisco have una base reforzada con placas metálicas.,22.269943237304688
SubjectVerbAgreement_126_spa_eng_ungrammatical,El monolito have marcas de erosión en las caras expuestas.,36.022308349609375
SubjectVerbAgreement_127_spa_eng_ungrammatical,El coloso have una escala imponente en la plaza.,43.07383728027344
SubjectVerbAgreement_128_spa_eng_ungrammatical,El templo have columnas clásicas en la entrada.,44.78428268432617
SubjectVerbAgreement_129_spa_eng_ungrammatical,El relicario have nombres grabados en la tapa interior.,59.30488586425781
SubjectVerbAgreement_130_spa_eng_ungrammatical,El sarcófago have inscripciones funerarias en los laterales.,21.676780700683594
SubjectVerbAgreement_131_spa_eng_ungrammatical,El mausoleo have cimientos reforzados bajo la estructura.,28.306110382080078
SubjectVerbAgreement_132_spa_eng_ungrammatical,El nicho have una estatua pequeña colocada en su interior.,34.873600006103516
SubjectVerbAgreement_133_spa_eng_ungrammatical,El sarcófago2 have relieves tallados en la tapa.,54.257076263427734
SubjectVerbAgreement_134_spa_eng_ungrammatical,El púlpito have relieves tallados a ambos lados.,28.034950256347656
SubjectVerbAgreement_135_spa_eng_ungrammatical,El coro have bancos de madera dispuestos en semicírculo.,48.191829681396484
SubjectVerbAgreement_136_spa_eng_ungrammatical,El órgano have tubos pulidos que reflejan la luz.,42.69112777709961
SubjectVerbAgreement_137_spa_eng_ungrammatical,El vitral have paneles coloreados que forman una escena.,41.76395797729492
SubjectVerbAgreement_138_spa_eng_ungrammatical,El banco have reposabrazos tallados en los extremos.,47.58135223388672
SubjectVerbAgreement_139_spa_eng_ungrammatical,El farol have cristales y una estructura metálica.,27.606525421142578
SubjectVerbAgreement_140_spa_eng_ungrammatical,El campanario have campanas montadas sobre vigas de madera.,26.138107299804688
SubjectVerbAgreement_141_spa_eng_ungrammatical,El badajo have marcas de uso en la superficie metálica.,51.551902770996094
SubjectVerbAgreement_142_spa_eng_ungrammatical,El atrio have mosaicos en el suelo junto a la entrada.,35.65348434448242
SubjectVerbAgreement_143_spa_eng_ungrammatical,El frontón have esculturas en el remate del edificio.,44.58061218261719
SubjectVerbAgreement_144_spa_eng_ungrammatical,El alero have gárgolas y molduras en los extremos.,38.0498046875
SubjectVerbAgreement_145_spa_eng_ungrammatical,El tejadillo have tejas sueltas en la parte superior.,46.34968185424805
SubjectVerbAgreement_146_spa_eng_ungrammatical,El mirador have barandillas oxidadas alrededor.,45.200782775878906
SubjectVerbAgreement_147_spa_eng_ungrammatical,El quiosco2 have paneles pintados con motivos locales.,52.087364196777344
SubjectVerbAgreement_148_spa_eng_ungrammatical,El cenotafio2 have una placa conmemorativa en la cara frontal.,66.56184387207031
SubjectVerbAgreement_149_spa_eng_ungrammatical,El obelisco2 have una base reforzada con placas metálicas.,35.43626022338867
SubjectVerbAgreement_150_spa_eng_ungrammatical,El monolito2 have marcas de erosión en las caras expuestas.,45.48415756225586
SubjectVerbAgreement_151_spa_eng_ungrammatical,El coloso2 have una escala imponente en la plaza central.,55.64972686767578
SubjectVerbAgreement_152_spa_eng_ungrammatical,El coro have bancos de madera dispuestos en semicírculo.,48.191829681396484
SubjectVerbAgreement_153_spa_eng_ungrammatical,El mapa have rutas marcadas con tinta roja.,33.747833251953125
SubjectVerbAgreement_154_spa_eng_ungrammatical,El sello have una imagen grabada en el centro.,31.651607513427734
SubjectVerbAgreement_155_spa_eng_ungrammatical,El cuadro have un marco dorado alrededor.,33.216312408447266
SubjectVerbAgreement_156_spa_eng_ungrammatical,El lienzo have capas de imprimación visibles.,31.059322357177734
SubjectVerbAgreement_157_spa_eng_ungrammatical,El óleo have craquelado en la superficie.,33.9360237121582
SubjectVerbAgreement_158_spa_eng_ungrammatical,El bronce have manchas verdosas por la pátina.,55.29471969604492
SubjectVerbAgreement_159_spa_eng_ungrammatical,El mármol have vetas oscuras en la base.,64.248046875
SubjectVerbAgreement_160_spa_eng_ungrammatical,El pedestal have una placa con la fecha de inauguración.,25.572643280029297
SubjectVerbAgreement_161_spa_eng_ungrammatical,El mosaico have teselas faltantes en el borde.,65.99105072021484
SubjectVerbAgreement_162_spa_eng_ungrammatical,El relieve have sombras profundas entre las figuras.,37.640933990478516
SubjectVerbAgreement_163_spa_eng_ungrammatical,El friso have escenas talladas en secuencia.,56.17072677612305
SubjectVerbAgreement_164_spa_eng_ungrammatical,El capitel have hojas talladas en la parte superior.,29.96966552734375
SubjectVerbAgreement_165_spa_eng_ungrammatical,El pilar have grietas finas cerca de la base.,42.08375930786133
SubjectVerbAgreement_166_spa_eng_ungrammatical,El arco have dovelas decorativas en la curva.,70.466796875
SubjectVerbAgreement_167_spa_eng_ungrammatical,El dintel have inscripciones erosionadas sobre la puerta.,66.35691833496094
SubjectVerbAgreement_168_spa_eng_ungrammatical,El frontón have esculturas en el remate del edificio.,44.58061218261719
SubjectVerbAgreement_169_spa_eng_ungrammatical,El alero have molduras talladas en los extremos.,38.30721664428711
